date,open,high,low,close,vol,amount,change%,turnover%,change,amplitude%
2026-05-20,1321.0,1332.99,1314.0,1315.0,47487,6271273748.0,-0.7,0.38,-9.3,
2026-05-21,1312.98,1323.52,1311.0,1311.0,38868,5112740391.0,-0.3,0.31,-4.0,
2026-05-22,1310.95,1311.91,1290.12,1290.2,49157,6372389482.0,-1.59,0.39,-20.8,
2026-05-25,1287.0,1304.79,1277.0,1285.88,46353,5978725158.0,-0.33,0.37,-4.32,
2026-05-26,1285.35,1289.89,1270.01,1273.38,45932,5867830633.0,-0.97,0.37,-12.5,
